Source:,"EM-DAT, CRED / UCLouvain, Brussels, Belgium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,www.emdat.be (D. Guha-Sapir),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version:,2020-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File creation:,"Fri, 16 Oct 2020 17:10:00 CEST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table type:,Custom request,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of records:,3804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dis No,Year,Seq,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Entry Criteria,Country,ISO,Region,Continent,Location,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,Aid Contribution,Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),Insured Damages ('000 US$),Total Damages ('000 US$),CPI
1998-0304-USA,1998,0304,Natural,Meteorological,Storm,Convective storm,Tornado,,Affect,United States of America (the),USA,Northern America,Americas,"Oklahoma, Kansas",,Flood,,,No,No,,,Kph,,,,,1998,10,4,1998,10,4,9,13,150,,163,,,50000,"63,7604552374"
1998-0277-USA,1998,0277,Natural,Meteorological,Storm,Tropical cyclone,,Charley,Kill,United States of America (the),USA,Northern America,Americas,Texas,,Flood,,,No,No,,97,Kph,,,,,1998,8,21,1998,8,24,7,,545,,545,,62500,,"63,7604552374"
1998-0380-USA,1998,0380,Natural,Meteorological,Storm,Tropical cyclone,,Georges,Kill,United States of America (the),USA,Northern America,Americas,"Florida, Mississippi, Alabama, Lousiana",,Flood,,,No,No,,,Kph,,,,,1998,9,20,1998,9,29,4,,4608,519,5127,,1655000,1204950,"63,7604552374"
1998-0315-USA,1998,0315,Natural,Meteorological,Storm,,,,Kill,United States of America (the),USA,Northern America,Americas,"Colorado, Texas",,Flood,,,No,No,,,Kph,,,,,1998,10,16,1998,10,19,13,,7000,,7000,,200500,1000000,"63,7604552374"
1998-9210-CUB,1998,9210,Natural,Climatological,Drought,Drought,,,Affected,Cuba,CUB,Caribbean,Americas,"Guantanamo, Las Tuna, Holguin, Santiago de Cuba, Granma, Matanzas Provinces",,Food shortage,,,No,No,,994,Km2,,,,,1998,1,,1998,,,,,820000,,820000,,,180000,"63,7604552374"
1998-0343-SLV,1998,0343,Natural,Meteorological,Storm,Tropical cyclone,,Mitch,Kill,El Salvador,SLV,Central America,Americas,,,,,Yes,No,No,,270,Kph,,,,,1998,10,25,1998,11,1,475,,84000,,84000,,,388100,"63,7604552374"
1998-0040-URY,1998,0040,Natural,Hydrological,Flood,,,,Affect,Uruguay,URY,South America,Americas,"Artigas, Bella Union, Salto, Paysandu, Rivera, Mercedes, Villa Soriano, Durazno, Treinta y Tres, Vergara y Melo",,,,,No,No,112,,Km2,,,,,1998,4,11,1998,5,8,1,,9300,,9300,,,5000,"63,7604552374"
1998-0228-USA,1998,0228,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,,Affect,United States of America (the),USA,Northern America,Americas,Las Vegas,,,,,,,,97,Kph,,,,,1998,7,21,1998,7,21,,,2200,,2200,,,,"63,7604552374"
1998-0067-USA,1998,0067,Natural,Meteorological,Storm,Convective storm,Tornado,,Kill,United States of America (the),USA,Northern America,Americas,"Georgia, Louisiana, Minnesota, Alabama, Florida, South carolina, North Craolina",,,,,No,No,,,Kph,,,,,1998,3,5,1998,3,9,14,11,444,210,665,,62500,62500,"63,7604552374"
1998-0200-USA,1998,0200,Natural,Hydrological,Flood,Flash flood,,,Declar,United States of America (the),USA,Northern America,Americas,Vermont,,,,,,,,,Km2,,,,,1998,6,29,1998,6,29,,,,,,,,,"63,7604552374"
1998-0066-USA,1998,0066,Natural,Hydrological,Flood,Riverine flood,,,Affect,United States of America (the),USA,Northern America,Americas,"S Alabama, N and C Georgia",Heavy rain,,,,No,No,,,Km2,,,,"Pea, Savannah, Ogeechee, Altamaha, Satilla, Suwannee, Albany, Dublin, Flint ,Oconee",1998,3,7,1998,3,13,11,,18000,,18000,,,270000,"63,7604552374"
1998-0256-USA,1998,0256,Natural,Hydrological,Flood,Riverine flood,,,Affect,United States of America (the),USA,Northern America,Americas,Wisconsin,,,,,,,,,Km2,,,,,1998,8,7,1998,8,7,,,1200,,1200,,,60000,"63,7604552374"
1998-0185-USA,1998,0185,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",,,Affect,United States of America (the),USA,Northern America,Americas,Florida,,,,,No,No,,1052,Km2,,,,,1998,5,25,1998,7,5,1,124,40000,,40124,,62500,276000,"63,7604552374"
1998-0286-USA,1998,0286,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",,,Affect,United States of America (the),USA,Northern America,Americas,San Diego county (California),,,,,,,,24,Km2,,,,,1998,8,31,1998,8,31,,,132,,132,,,4500,"63,7604552374"
1998-0306-USA,1998,0306,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",,,Affect,United States of America (the),USA,Northern America,Americas,California,,,,,,,,85,Km2,,,,,1998,10,5,1998,10,5,1,,600,,600,,,600,"63,7604552374"
1998-0319-USA,1998,0319,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",,,Affect,United States of America (the),USA,Northern America,Americas,California,,,,,,,,137,Km2,,,,,1998,10,20,1998,10,20,,,300,65,365,,,,"63,7604552374"
1998-0008-USA,1998,0008,Natural,Hydrological,Flood,,,,Affect,United States of America (the),USA,Northern America,Americas,Alabama,,,,,,,,,Km2,,,,,1998,1,8,1998,1,8,7,,2200,,2200,,,,"63,7604552374"
1998-0025-USA,1998,0025,Natural,Meteorological,Storm,,,,Kill,United States of America (the),USA,Northern America,Americas,California,,,,,,,,97,Kph,,,,,1998,2,3,1998,2,3,10,,10000,,10000,,62500,100000,"63,7604552374"
1998-0366-USA,1998,0366,Natural,Meteorological,Storm,,,,Affect,United States of America (the),USA,Northern America,Americas,"Kansas, Oklahoma",,,,,No,No,,,Kph,,,,,1998,10,10,1998,11,3,1,,1000,,1000,,,2000,"63,7604552374"
1998-0383-ATG,1998,0383,Natural,Meteorological,Storm,Tropical cyclone,,Georges,Affect,Antigua and Barbuda,ATG,Caribbean,Americas,"Liberta, Crabbe Hill, Five Islands, All Saint Village, Bolans",,,,Yes,No,No,,210,Kph,,,,,1998,9,20,1998,9,29,2,25,,2000,2025,,50000,100000,"63,7604552374"
1998-0570-BOL,1998,0570,Natural,Biological,Epidemic,Bacterial disease,,Cholera,Kill,Bolivia (Plurinational State of),BOL,South America,Americas,"La Paz, El Alto, Valles y Tropico de la Paz",,,,,No,No,,,Vaccinated,,,,,1998,,,1998,3,31,5,,165,,165,,,,"63,7604552374"
1998-0591-BRA,1998,0591,Natural,Biological,Epidemic,Bacterial disease,,Cholera,Affected,Brazil,BRA,South America,Americas,"Cortez municipality (Mata-Sul region, Pernambuco state)",The Rio Sirinhaem,,,,No,No,,,Vaccinated,,,,,1998,11,12,1998,11,23,,,376,,376,,,,"63,7604552374"
1998-0590-BRA,1998,0590,Natural,Biological,Epidemic,Viral disease,,Yellow Fever,Affected,Brazil,BRA,South America,Americas,Itaituba and Floresta Municipalities (Para State) and Alto Alegre and Mucajai Municipalities (Roraima State),,,,,No,No,,,Vaccinated,,,,,1998,2,,1998,10,22,13,,32,,32,,,,"63,7604552374"
1998-9114-BRA,1998,9114,Natural,Climatological,Drought,Drought,,,Affected,Brazil,BRA,South America,Americas,"Nord East, Piaui State",El Nino,,,,No,Yes,,,Km2,,,,,1998,4,,1999,,,,,10000000,,10000000,,,122000,"63,7604552374"
1998-9077-COL,1998,9077,Natural,Climatological,Drought,Drought,,,Affected,Colombia,COL,South America,Americas,,El Nino,,,,No,No,,,Km2,,,,,1998,1,,1998,,,,,100000,,100000,,,,"63,7604552374"
1998-0452-COL,1998,0452,Natural,Hydrological,Landslide,Mudslide,,,Kill,Colombia,COL,South America,Americas,La Catorce,,,,,,,,,,,,,,1998,11,22,1998,11,22,104,,,,,,,,"63,7604552374"
1998-9216-CRI,1998,9216,Natural,Climatological,Drought,Drought,,,Affected,Costa Rica,CRI,Central America,Americas,"Guarracaste, Central, South Pacific, Valle Central, Valle del Cuarco regions/provinces",El Nino,,,,No,Yes,,30,Km2,,,,,1998,5,,1998,,,,,,,,,,23000,"63,7604552374"
1998-0381-CUB,1998,0381,Natural,Meteorological,Storm,Tropical cyclone,,Georges,Affect,Cuba,CUB,Caribbean,Americas,"Guantanamo, Tunas, Holguin, Santigo de Cuba, Camaguëy, Villa Claran Cienfuegos, Sancti Spiritu, Ciego de Avila, Matanzas",,,,,No,No,,210,Kph,,,,,1998,9,22,1998,9,22,6,,147000,,147000,,10000,2000000,"63,7604552374"
1999-0016-COL,1999,0016,Natural,Geophysical,Earthquake,Ground movement,,,Kill,Colombia,COL,South America,Americas,"Armenia (Quindio), Risaralda, Valle del Cauca, Tolima Departments",,"Slide (land, mud, snow, rock)",,Yes,,,32129,6,Richter,4.461,-75.724,13:19,,1999,1,25,1999,1,25,1186,8563,745000,452370,1205933,,100000,1857366,"65,1555468615"
1999-0372-COL,1999,0372,Natural,Hydrological,Flood,,,,Kill,Colombia,COL,South America,Americas,"Florencia, Puerto Lopez, Cauca, Narino, Huila, Putumayo, Valle",,"Slide (land, mud, snow, rock)",,,No,No,,,Km2,,,,,1999,10,4,1999,10,15,29,40,100000,50000,150040,,,3,"65,1555468615"
1999-0528-AIA,1999,0528,Natural,Meteorological,Storm,Tropical cyclone,,Lenny,Affect,Anguilla,AIA,Caribbean,Americas,,,,,,No,No,,215,Kph,,,,,1999,11,17,1999,11,19,,,150,,150,,,50,"65,1555468615"
1999-0048-ARG,1999,0048,Natural,Climatological,Wildfire,Forest fire,,,SigDam,Argentina,ARG,South America,Americas,Patagonia Province,,,,,,,,372,Km2,,,,,1999,1,,1999,1,,,,,,,,,,"65,1555468615"
1999-0438-ATG,1999,0438,Natural,Meteorological,Storm,Tropical cyclone,,Jose,Affect,Antigua and Barbuda,ATG,Caribbean,Americas,"Crab's Hill, Five Isl., Cobbs Cross",,,,,,,,160,Kph,,,,,1999,10,20,1999,10,20,1,18,2000,516,2534,,,,"65,1555468615"
1999-0525-ATG,1999,0525,Natural,Meteorological,Storm,Tropical cyclone,,Lenny,Affect,Antigua and Barbuda,ATG,Caribbean,Americas,,,,,,No,No,,215,Kph,,,,,1999,11,17,1999,11,19,1,,2500,923,3423,,,,"65,1555468615"
1999-0327-BHS,1999,0327,Natural,Meteorological,Storm,Tropical cyclone,,Floyd,Kill,Bahamas (the),BHS,Caribbean,Americas,Grand Bahama Isl.,,,,Yes,No,No,,,Kph,,,,,1999,9,7,1999,9,17,1,,,,,,22000,450000,"65,1555468615"
1999-0120-BOL,1999,0120,Natural,Hydrological,Flood,Riverine flood,,,Affect,Bolivia (Plurinational State of),BOL,South America,Americas,"Rurrenabaque, San Buenaventura, San Carlos (Northeastern)",,,,,No,No,,,Km2,,,,Beni,1999,3,15,1999,3,18,,,1000,600,1600,,,,"65,1555468615"
1999-0273-BOL,1999,0273,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",,,Affect,Bolivia (Plurinational State of),BOL,South America,Americas,"Ascension De Guarayos, San Ignacio De Moxos, Canandoa",,,,,,,1304,1416,Km2,,,,,1999,8,13,1999,8,13,3,,3500,2800,6300,,,,"65,1555468615"
1999-0716-BOL,1999,0716,Natural,Biological,Epidemic,,,Yellow Fever,Kill,Bolivia (Plurinational State of),BOL,South America,Americas,Santa Cruz department,,,,,No,No,,,Vaccinated,,,,,1999,1,,1999,6,,33,,68,,68,,,,"65,1555468615"
1999-0329-BRA,1999,0329,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",,,Declar,Brazil,BRA,South America,Americas,"Mato Grosso, Mato Grosso do Sul",,,,,,,,1500,Km2,,,,,1999,9,,1999,9,,,,,,,,,,"65,1555468615"
1999-0190-BRA,1999,0190,Natural,Hydrological,Landslide,Mudslide,,,Kill,Brazil,BRA,South America,Americas,Salvador,,,,,,,,,,,,,,1999,5,21,1999,5,21,25,9,,,9,,,,"65,1555468615"
1999-0082-BRA,1999,0082,Natural,Hydrological,Flood,,,,Declar,Brazil,BRA,South America,Americas,"San Pablo, San Paulo",,,,,,,,,Km2,,,,,1999,3,,1999,3,,7,,,,,,,,"65,1555468615"
1999-0718-BRA,1999,0718,Natural,Biological,Epidemic,,,Cholera,Affected,Brazil,BRA,South America,Americas,Paranagua (Parana state),,,,,No,No,,,Vaccinated,,,,,1999,3,,1999,3,31,3,,235,,235,,,,"65,1555468615"
1999-0338-CAN,1999,0338,Natural,Meteorological,Storm,Convective storm,Tornado,,Affect,Canada,CAN,Northern America,Americas,Drummondville (Quebec),,,,,,,,161,Kph,,,,,1999,7,6,1999,7,6,,,4000,200,4200,,,,"65,1555468615"
1999-0145-CAN,1999,0145,Natural,Climatological,Wildfire,Forest fire,,,Affect,Canada,CAN,Northern America,Americas,"Manitoba, Ontario",,,,,,,,80,Km2,,,,,1999,3,5,1999,3,5,,,1500,,1500,,,,"65,1555468615"
1999-0009-CAN,1999,0009,Natural,Meteorological,Storm,,,,Declar,Canada,CAN,Northern America,Americas,Toronto ( Southern Ontario),,,,,No,Yes,,,Kph,,,,,1999,1,1,1999,1,4,7,,,,,,,100,"65,1555468615"
1999-0013-CHL,1999,0013,Natural,Climatological,Wildfire,Forest fire,,,Affect,Chile,CHL,South America,Americas,"San Fernando, Bio-Bio",,,,,,,,400,Km2,,,,,1999,1,2,1999,1,2,,,,1000,1000,,,280000,"65,1555468615"
1999-0448-COL,1999,0448,Natural,Hydrological,Flood,Coastal flood,,,Affect,Colombia,COL,South America,Americas,"South Colombia, Pacific Coast",,,,,,,,,Km2,,,,,1999,11,,1999,11,,3,,,1100,1100,,,,"65,1555468615"
1999-0106-COL,1999,0106,Natural,Hydrological,Landslide,Landslide,,,Kill,Colombia,COL,South America,Americas,"Cienaga, Choco, Cauca, Cordoba",,,,,,,,,,,,,,1999,4,9,1999,4,9,25,,,3000,3000,,,,"65,1555468615"
1999-0612-COL,1999,0612,Natural,Hydrological,Landslide,Landslide,,,Kill,Colombia,COL,South America,Americas,Narino,,,,,,,,,,,,,,1999,12,25,1999,12,25,22,,200,200,400,,,,"65,1555468615"
1999-0557-COL,1999,0557,Natural,Meteorological,Storm,Tropical cyclone,,Lenny,SigDam,Colombia,COL,South America,Americas,,,,,,No,No,,,Kph,,,,,1999,11,15,1999,11,19,2,,,,,,,500,"65,1555468615"
1999-0087-COL,1999,0087,Natural,Hydrological,Flood,,,,Affect,Colombia,COL,South America,Americas,North-West,,,,,,,,,Km2,,,,,1999,1,,1999,1,,9,,,250,250,,,,"65,1555468615"
1999-0350-CRI,1999,0350,Natural,Hydrological,Flood,,,,Affect,Costa Rica,CRI,Central America,Americas,"Pacific Coast (Province Of Guanacaste, Puntarenas), Atlantic Coast (Limon), Valle Central (Cartago, Alajuela, San Jose)",,,,,No,No,,,Km2,,,,,1999,9,24,1999,9,30,9,,5372,4621,9993,,,1000,"65,1555468615"
1999-0400-CUB,1999,0400,Natural,Meteorological,Storm,Tropical cyclone,,"Hurricane ""Irene""",Affect,Cuba,CUB,Caribbean,Americas,"Havana, Cienfuegos, Isla De La Juventud, Pinar Del Rio, Sancti Spiritus, Villa Clara, Mantanzas",,,,,No,No,,120,Kph,,,,,1999,10,14,1999,10,14,4,,228067,26923,254990,,,,"65,1555468615"
1999-0110-CUB,1999,0110,Natural,Climatological,Wildfire,Forest fire,,,SigDam,Cuba,CUB,Caribbean,Americas,Guane (Pinor del Rio Province),,,,,,,,60,Km2,,,,,1999,4,8,1999,4,8,,,,,,,,,"65,1555468615"
1999-0615-DMA,1999,0615,Natural,Meteorological,Storm,Tropical cyclone,,Lenny,Affect,Dominica,DMA,Caribbean,Americas,,,,,,No,No,,215,Kph,,,,,1999,11,17,1999,11,19,,,400,315,715,,,,"65,1555468615"
1999-0475-DOM,1999,0475,Natural,Biological,Epidemic,Viral disease,,Influenza,Kill,Dominican Republic (the),DOM,Caribbean,Americas,"Puerto Plata, Santo Domingo",,,,,,,,,Vaccinated,,,,,1999,6,,1999,6,,16,,,,,,,,"65,1555468615"
2000-0265-COL,2000,0265,Natural,Hydrological,Flood,Riverine flood,,,Kill,Colombia,COL,South America,Americas,"Narino, Putumayo, Santander, Antioquia, Choco, Cundinamarca, Tolima, Valle del Cauca, Amazonas provinces",Heavy rains,"Slide (land, mud, snow, rock)",Transport accident,,,,9,200000,Km2,,,,San Miguel,2000,5,18,2000,5,24,96,,12000,,12000,,,,"67,3557589793"
2000-0905-BOL,2000,0905,Natural,Hydrological,Flood,,,,Kill,Bolivia (Plurinational State of),BOL,South America,Americas,"Chuquisaca, Cochabamba, La Paz, Oruro, Potosi, Tarija provinces",,"Slide (land, mud, snow, rock)",,,,,,,Km2,,,,,2000,2,3,2000,2,3,30,10,,,10,,,,"67,3557589793"
2000-0019-BRA,2000,0019,Natural,Hydrological,Flood,Riverine flood,,,Kill,Brazil,BRA,South America,Americas,"Rio de Janeiro city (Rio de Janeiro district, Rio de Janeiro province), Sao Paulo city (Sao Paulo district, Sao Paulo province), Campos de Jordao city (Campos de Jordao district, Sao Paulo province). Volta Redonda district (Rio de Janeiro province), Barra Mansa district (Rio de Janeiro province), Resende district (Rio de Janeiro province), Pirangucu district (Minas Gerais province), Santa Rita do Sapucai district (Minas Gerais province).",Heavy rains,"Slide (land, mud, snow, rock)",,,,Yes,,350000,Km2,,,,"Paraiba, Tiete, Maracana, Rio Verde",2000,1,1,2000,1,6,26,,,70000,70000,,,,"67,3557589793"
2000-0809-BRA,2000,0809,Natural,Hydrological,Flood,Riverine flood,,,Kill,Brazil,BRA,South America,Americas,"Belo Horizonte district (Minas Gerais province), Santos, Guaruja districts (Sao Paulo province), Santa Leopoldina district (Espirito Santo province), Alto Feliz district (Rio Grande do Sul province)",Heavy rains,"Slide (land, mud, snow, rock)",,,,,,578300,Km2,,,,,2000,12,17,2000,12,26,13,,2000,,2000,,,,"67,3557589793"
2000-0375-CHL,2000,0375,Natural,Hydrological,Flood,Flash flood,,,Affect,Chile,CHL,South America,Americas,"Metropolitana, Coquimbo, Valparaiso, Maule, Araucania, Los Lagos, Los Rios, Libertador Gral. Bernardo O'higgins provinces",,Rain,,Yes,,,1175,,Km2,,,,,2000,6,12,2000,6,26,15,,129266,10401,139667,,,30000,"67,3557589793"
2000-0839-ARG,2000,0839,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,,Affect,Argentina,ARG,South America,Americas,"Buenos Aires D.f., Buenos Aires provinces",,,,,,,,96,Kph,,,,,2000,12,27,2000,12,27,1,,,430,430,,,,"67,3557589793"
2000-0607-ARG,2000,0607,Natural,Meteorological,Storm,Convective storm,Winter storm/Blizzard,,SigDis,Argentina,ARG,South America,Americas,"Neugen, Rio Negro, Chubut, Santa Cruz (Patagonia region)",,,,,,,,,Kph,,,,,2000,9,,2000,9,,,,,,,,,,"67,3557589793"
2000-0116-ARG,2000,0116,Natural,Hydrological,Flood,Riverine flood,,,Kill,Argentina,ARG,South America,Americas,"Catamarca, Cordoba, Jujuy, La Rioja, Santiago del Estero, Salta,Tucuman provinces",Heavy rain,,,,,,,,Km2,,,,,2000,3,9,2000,3,17,7,,,6000,6000,,,,"67,3557589793"
2000-0421-ARG,2000,0421,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,Argentina,ARG,South America,Americas,"Buenos Aires, Sante Fe, Formosa, Santa Cruz provinces",,,,,,,,,°C,,,,,2000,6,17,2000,6,17,15,,300,,300,,,,"67,3557589793"
2000-0853-ARG,2000,0853,Natural,Climatological,Wildfire,Forest fire,,,SigDam,Argentina,ARG,South America,Americas,"La Pampa, Mendoza, San Luis, Formosa provinces",,,,,,,,20500,Km2,,,,,2000,12,,2000,12,,8,,,,,,,,"67,3557589793"
2000-0255-ARG,2000,0255,Natural,Hydrological,Flood,,,,Affect,Argentina,ARG,South America,Americas,"Avellaneda, Berisso, Lanus, Quilmes, San Fernando, San Miguel districts (Buenos Aires province), Rosario district (Santa Fe province), Parana city (Entre Rios province); Buenos Aires city (Buenos Aires D.f. province), La Pampa, La Cordoba provinces",,,,,,,,,Km2,,,,,2000,5,15,2000,5,15,4,40,30000,,30040,,,,"67,3557589793"
2000-0733-ARG,2000,0733,Natural,Hydrological,Flood,,,,SigDam,Argentina,ARG,South America,Americas,"Buenos Aires, Cordoba, LaPampa, Santa Fe provinces",,,,,,,,,Km2,,,,,2000,11,9,2000,11,16,,,,,,,,300000,"67,3557589793"
2000-0776-ARG,2000,0776,Natural,Hydrological,Flood,,,,Affect,Argentina,ARG,South America,Americas,"Canada de Gomez city (Iriondo disctrict, Santa Fe province)",,,,,,,,,Km2,,,,,2000,11,22,2000,11,22,2,,,1800,1800,,,,"67,3557589793"
2000-0642-BLZ,2000,0642,Natural,Meteorological,Storm,Tropical cyclone,,Keith,Kill,Belize,BLZ,Central America,Americas,"San Pedro and Belize cities, Cay Caulker and Ambergris Caye islands (Belize province), Corozal, Cayo, Orange Walk provinces",,,,Yes,,,2628,215,Kph,,,,,2000,9,30,2000,10,3,14,570,62000,,62570,,,277460,"67,3557589793"
2000-0130-BOL,2000,0130,Natural,Hydrological,Flood,Riverine flood,,,Declar/Int,Bolivia (Plurinational State of),BOL,South America,Americas,"Nuflo de Chavez, Obispo Santiesteban districts (Santa Cruz province), Bermejo town (Acre district, Tarija province), Avilez district (Tarija province), Gran Chaco district (Tarija province), Chuquisaca province",Heavy rains,,,,,,,750,Km2,,,,"Bermejo, Grande",2000,3,13,2000,3,15,,,7000,,7000,,,,"67,3557589793"
2000-0416-BOL,2000,0416,Natural,Meteorological,Extreme temperature,Cold wave,,,Affect,Bolivia (Plurinational State of),BOL,South America,Americas,"Cochabamba, Santa Cruz, La Paz provinces",,,,,,,,-9,°C,,,,,2000,7,,2000,7,,6,,25277,,25277,,,,"67,3557589793"
2000-9881-BOL,2000,9881,Natural,Climatological,Drought,Drought,,,Affected,Bolivia (Plurinational State of),BOL,South America,Americas,Gran Chaco district (Tarija province),,,,Yes,,,,,Km2,,,,,2000,4,,2000,,,,,20000,,20000,,,,"67,3557589793"
2000-0590-BRA,2000,0590,Natural,Hydrological,Flood,Riverine flood,,,Affect,Brazil,BRA,South America,Americas,"Recife city (Recife district, Pernambuco province), Jaboatao Dos Guararapes, Moreno districts (Pernambuco province)",Heavy rain,,,,,,,3000,Km2,,,,,2000,9,16,2000,9,18,3,,10000,,10000,,,,"67,3557589793"
2000-0666-BRA,2000,0666,Natural,Hydrological,Flood,Riverine flood,,,Affect,Brazil,BRA,South America,Americas,Rio Grande Do Sul province,Heavy rain,,,,,,,10250,Km2,,,,,2000,10,12,2000,10,15,6,,5000,,5000,,,,"67,3557589793"
2000-0456-BRA,2000,0456,Natural,Meteorological,Extreme temperature,Cold wave,,,Waiting,Brazil,BRA,South America,Americas,Porto Alegre district (Rio Grande Do Sul province),,,,,,,,-5,°C,,,,,2000,7,,2000,7,,7,,,,,,,,"67,3557589793"
2000-0466-BRA,2000,0466,Natural,Hydrological,Landslide,Mudslide,,,Kill,Brazil,BRA,South America,Americas,"Alagoas, Pernambuco provinces",,,,,,,,,,,,,,2000,7,30,2000,8,17,60,,,143000,143000,,,75000,"67,3557589793"
2000-0420-CAN,2000,0420,Natural,Meteorological,Storm,Convective storm,Tornado,,Kill,Canada,CAN,Northern America,Americas,"Pine Lake area (Division No. 8 district, Alberta province)",,,,,,,,300,Kph,,,,,2000,7,14,2000,7,14,11,140,,700,840,,10000,13000,"67,3557589793"
2000-0310-CHL,2000,0310,Natural,Hydrological,Flood,Riverine flood,,,Affect,Chile,CHL,South America,Americas,"Valdivia district (Los Rios province), Cautin district (Araucania province)",Heavy rain,,,,,,,84000,Km2,,,,,2000,6,5,2000,6,16,1,,42000,,42000,,,,"67,3557589793"
2000-0423-CHL,2000,0423,Natural,Meteorological,Extreme temperature,Cold wave,,,SigDam,Chile,CHL,South America,Americas,"Antofagasta, Araucania, Arica y Painacota, Atacama, Coquimbo, Los Lagos, Los Rios, Tarapaca provinces",,,,,,,,-20,°C,,,,,2000,7,3,2000,7,3,,,,,,,,10000,"67,3557589793"
2000-0081-COL,2000,0081,Natural,Geophysical,Earthquake,Ground movement,,,Affect,Colombia,COL,South America,Americas,Jurado island and Jurado districts (Choco province),,,,,,,,7,Richter,7.042,-77.829,,,2000,11,8,2000,11,8,2,,430,,430,,,,"67,3557589793"
2000-0648-COL,2000,0648,Natural,Hydrological,Flood,Riverine flood,,,Affect,Colombia,COL,South America,Americas,"Ayapel district (Cordoba province), San Benito Abad district (Sucre province)",Heavy rains,,,,,,,,Km2,,,,"Magdalena, Cauca, San Jorge and Sinu",2000,9,20,2000,9,20,9,,28000,,28000,,,,"67,3557589793"
2000-0098-COL,2000,0098,Natural,Hydrological,Flood,,,,Affect,Colombia,COL,South America,Americas,"Tolima, Santander, Valle provinces",,,,,,,,,Km2,,,,,2000,2,,2000,2,,8,,,39000,39000,,,,"67,3557589793"
2000-0374-CRI,2000,0374,Natural,Hydrological,Landslide,Landslide,,,Affect,Costa Rica,CRI,Central America,Americas,"Miramar de Puntarenas town (Montes de Oro district, Puntarenas province)",,,,,,,,,,,,,,2000,6,27,2000,6,27,7,,200,,200,,,,"67,3557589793"
2000-9496-CUB,2000,9496,Natural,Climatological,Drought,Drought,,,Affected,Cuba,CUB,Caribbean,Americas,"Guantanamo, Santiago De Cuba, Las Tunas, Camaguey provinces",,,,,,Yes,,,Km2,,,,,2000,8,,2001,,,,,,,,,,,"67,3557589793"
2000-0869-CUB,2000,0869,Natural,Hydrological,Flood,,,,Affect,Cuba,CUB,Caribbean,Americas,Centro Habana district (Ciudad de La Habana province),,,,,,,,,Km2,,,,,2000,12,25,2000,12,25,2,,675,,675,,,,"67,3557589793"
2001-0012-ARG,2001,0012,Natural,Meteorological,Storm,,,,Affect,Argentina,ARG,South America,Americas,Buenos Aires province,,,,,,,,200,Kph,,,,,2001,1,10,2001,1,10,4,150,500,,650,,,,"69,2593399503"
2001-0029-BOL,2001,0029,Natural,Hydrological,Flood,Riverine flood,,,Affect,Bolivia (Plurinational State of),BOL,South America,Americas,"Beni, Chuquisaca, Cochabamba, La Paz, Oruro, Pando, Potosi, Santa Cruz, Tarija provinces",Heavy rain,,,Yes,,,5790,119163,Km2,,,,,2001,1,1,2001,3,22,41,,357250,,357250,,,121000,"69,2593399503"
2001-0052-CAN,2001,0052,Natural,Meteorological,Storm,,,,Kill,Canada,CAN,Northern America,Americas,Quebec province,,,,,,,,120,Kph,,,,,2001,2,10,2001,2,10,11,,,30,30,,,,"69,2593399503"
2001-0053-CHL,2001,0053,Natural,Hydrological,Flood,,,,Affect,Chile,CHL,South America,Americas,"General Lagos, Putre Camarones, Huara municipalities (Arica district, Arica y Painacota province), Parinacota disctrict (Arica y Painacota province)",,,,,,,,,Km2,,,,,2001,2,16,2001,2,16,,,2245,314,2559,,,8900,"69,2593399503"
1998-0570-ECU,1998,0570,Natural,Biological,Epidemic,Bacterial disease,,Cholera,Kill,Ecuador,ECU,South America,Americas,Loja Province,,,,,No,No,,,Vaccinated,,,,,1998,1,1,1998,3,31,1,,11,,11,,,,"63,7604552374"
