Source:,"EM-DAT, CRED / UCLouvain, Brussels, Belgium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,www.emdat.be (D. Guha-Sapir),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version:,2020-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File creation:,"Thu, 15 Oct 2020 02:11:23 CEST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table type:,Custom request,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of records:,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dis No,Year,Seq,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Entry Criteria,Country,ISO,Region,Continent,Location,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,Aid Contribution,Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),Insured Damages ('000 US$),Total Damages ('000 US$),CPI
2005-0713-SWE,2005,0713,Natural,Meteorological,Extreme temperature,Severe winter conditions,,,Kill,Sweden,SWE,Northern Europe,Europe,"Blekinge Laen, Gotlands Laen, Hallands Laen, Joenkoepings Laen, Kalmar Laen, Kronobergs Laen, Oerebro Laen, Oestergoetlands Laen, Skaane Laen, Soedermanlands Laen, Stockholms Laen, Uppsala Laen, Vaermlands Laen, Vaestmanlands Laen, Vaestra Goetalands Laen provinces",,,,,,,,,°C,,,,,2005,12,,2005,12,,,,,,,,,,"76,3880272119"
2006-0460-MKD,2006,0460,Natural,Hydrological,Flood,Riverine flood,,,Affected,Macedonia (the former Yugoslav Republic of),MKD,Southern Europe,Europe,"Cento, Singelic villages (Aracinovo district, Skopje province)",Heavy rains,"Slide (land, mud, snow, rock)",,,Yes,,,,Km2,,,,,2006,8,,2006,8,,,,1500,,1500,,,,"78,8522555129"
2006-0617-PRT,2006,0617,Natural,Hydrological,Flood,Riverine flood,,,Affected,Portugal,PRT,Southern Europe,Europe,Faro province,Heavy rains,"Slide (land, mud, snow, rock)",,,,,,,Km2,41.65,-7.87,,,2006,10,22,2006,11,8,,,240,,240,,,,"78,8522555129"
2006-0312-ROU,2006,0312,Natural,Hydrological,Flood,Flash flood,,,Kill,Romania,ROU,Eastern Europe,Europe,"Bistrita-Nasaud, Maramures, Alba, Arad, Bacau, Covasna, Constanta, Galati, Harghita, Hunedoara, Iasi, Satu Mare, Salaj, Suceava, Vrancea provinces",Torrential rain,"Slide (land, mud, snow, rock)",,,,,,5540,Km2,47.15,47.46,,"Tibes, Valea Ilisua, Viseu, Iza, Somes, Crasna, Jiu, Olt, Arges, Ialomita",2006,6,20,2006,6,26,14,,5712,,5712,,,,"78,8522555129"
2006-0156-SCG,2006,0156,Natural,Hydrological,Flood,Riverine flood,,,Kill,Serbia Montenegro,SCG,Southern Europe,Europe,"Zabalj, Titel, Beocin, Novi Sad towns (Juzno-backi province), Slankamen town (Sremski province), Sabac, Loznica towns (Macvanski province), Belgrade town (Grad Beograd province), Smederevo town (Podunavski province), Kostolac, Pozarevac, Gradiste, Golubac towns (Branicevski province), Zrenjanin town (Srednje-banatski province) (Serbia)",Snowmelt and hevay rains,"Slide (land, mud, snow, rock)",,,,Yes,100,35510,Km2,45.26,20.75,,"Danube, Sava, Tamis, Tisa, Mlava, Begej, Brzava",2006,4,4,2006,5,11,,,35000,,35000,,,,"78,8522555129"
2006-0209-ROU,2006,0209,Natural,Hydrological,Flood,Riverine flood,,,Affected,Romania,ROU,Eastern Europe,Europe,"Bechet, Rast, Negoi, Bistret, Macesu de Jos villages (Dolj province), Gataia village (Timis province), Oltina village (Calarasi province), Sarata village (Bacau province) ; Braila, Calarasi, Galati provinces",Rains and snowmelt,Broken Dam/Burst bank,,,,,,,Km2,44.5,23.87,,,2006,4,7,2006,5,24,,,,,,,,,"78,8522555129"
2006-0306-RUS,2006,0306,Natural,Hydrological,Flood,Riverine flood,,,Affected,Russian Federation (the),RUS,Eastern Europe,Europe,"Lens, Olekminsk regions (Sakha Rep. province)","Rain and snowmelt, excessive dumping of water",Broken Dam/Burst bank,,,,,,274800,Km2,58.33,114.58,,"Upper Lena, Vitim",2006,6,4,2006,6,12,,,1300,,1300,,,125000,"78,8522555129"
2006-0109-SCG,2006,0109,Natural,Hydrological,Flood,Riverine flood,,,Affected,Serbia Montenegro,SCG,Southern Europe,Europe,"Rahovec, Suhareke, Malishevo towns (Prizremski province), Vushtrri, Skenderaj, Zvecan towns (Kosovsko-mitrovatski province), Lipjan, Ferizaj, Gllogovc, Podujevo, Obiliq, Fushe Kosovoe towns (Kosovski province), Kline, Gjakove towns (Pecki province) (Serbia)",Rain and snowmelt,Broken Dam/Burst bank,,,,,,10090,Km2,42.6,20.83,,Sitnica,2006,2,21,2006,3,2,,,1200,,1200,,,,"78,8522555129"
2006-0209-UKR,2006,0209,Natural,Hydrological,Flood,Riverine flood,,,Affected,Ukraine,UKR,Eastern Europe,Europe,Odes'ka province,,Broken Dam/Burst bank,,,,,,,Km2,44.5,23.87,,,2006,4,7,2006,5,24,,,,,,,,,"78,8522555129"
2006-0333-UKR,2006,0333,Natural,Hydrological,Flood,Riverine flood,,,Affected,Ukraine,UKR,Eastern Europe,Europe,"South Crimea area, Belogorsky district (Krym province) ; L'vivs'ka, Ivano-frankivs'ka, Chernivets'ka oblast province",Hevay rain,Broken Dam/Burst bank,,,,,,600,Km2,45.09,34.62,,,2006,7,2,2006,7,3,2,,5000,,5000,,,23855,"78,8522555129"
2006-0156-ROU,2006,0156,Natural,Hydrological,Flood,Riverine flood,,,Kill,Romania,ROU,Eastern Europe,Europe,"Dolj, Alba, Arad, Botosani, Caras-Severin, Calarasi, Constanta, Hunedoara, Ialomita, Iasi, Olt, Mehedinti, Neamt, Sibiu, Suceava, Timis, Teleorman, Tulcea Gorj, Bistrita-Nasaud, Mures provinces",Snowmelt,Rain,,Yes,,,,143700,Km2,,,,"Danube, Olt, Mures, Siret, Prut",2006,3,13,2006,4,7,6,2,12069,5000,17071,,,,"78,8522555129"
2006-0320-ROU,2006,0320,Natural,Hydrological,Flood,Riverine flood,,,Affected,Romania,ROU,Eastern Europe,Europe,"Cotrsti village (Vrancea province), Mures city (Mures province)",,Rain,,,,,,,Km2,,,,,2006,6,19,2006,6,19,1,,600,,600,,,,"78,8522555129"
2006-0383-NLD,2006,0383,Natural,Meteorological,Extreme temperature,Heat wave,,,Kill,Netherlands (the),NLD,Western Europe,Europe,"Drenthe, Flevoland, Friesland, Gelderland, Groninge, Limburg, Noord-brabant, Noord-holland,Overijssel, Utrecht, Zeeland, Zuit-holland provinces",,,,,,,,34,°C,,,,,2006,7,15,2006,7,23,1000,,,,,,,,"78,8522555129"
2006-0302-POL,2006,0302,Natural,Hydrological,Flood,Riverine flood,,,Affected,Poland,POL,Eastern Europe,Europe,"Nowy Sacz, Tarnow districts (Malopolske province)",Heavy rain,,,,,,,27580,Km2,49.5,20.93,,,2006,6,4,2006,6,6,,,500,,500,,,,"78,8522555129"
2006-0383-PRT,2006,0383,Natural,Meteorological,Extreme temperature,Heat wave,,,Kill,Portugal,PRT,Southern Europe,Europe,"Aveiro, Beja, Braga, Braganca, Castelo Branco, Coimbra, Evora, Faro, Guadra, Leiria, Lisboa, Portoalegre, Porto, Santarem, Setubal, Viana Do Castelo, Vila Real, Viseu provinces",,,,,,,,,°C,,,,,2006,7,,2006,7,,41,,,,,,,,"78,8522555129"
2006-0127-ROU,2006,0127,Natural,Hydrological,Flood,Riverine flood,,,Affected,Romania,ROU,Eastern Europe,Europe,"Gorj, Dimbovita provinces",Heavy rains,,,,,,,,Km2,,,,,2006,3,,2006,3,,,,600,,600,,,,"78,8522555129"
2006-0335-ROU,2006,0335,Natural,Hydrological,Flood,Riverine flood,,,Kill,Romania,ROU,Eastern Europe,Europe,"Arbore (Suceava province) ; Bistrita-nasaud, Maramures, Arad provinces",Heavy rains,,,,,,,1120,Km2,47.8,25.95,,,2006,6,30,2006,7,3,30,,600,,600,,,,"78,8522555129"
2006-0348-ROU,2006,0348,Natural,Meteorological,Extreme temperature,Heat wave,,,Kill,Romania,ROU,Eastern Europe,Europe,"Bucarest, Galati, Mehedinti provinces",,,,,,,,36,°C,,,,,2006,6,29,2006,7,,26,200,,,200,,,,"78,8522555129"
2006-0214-RUS,2006,0214,Natural,Geophysical,Earthquake,Ground movement,,,Affected,Russian Federation (the),RUS,Eastern Europe,Europe,"Apuka, Khailino and Vyvenka villages, Korf-Tilichiki area (Koryakskiy Okrug province)",,,,,,,,8,Richter,60.949,167.089,00:25,,2006,4,20,2006,4,20,,40,12000,,12040,,,55000,"78,8522555129"
2006-0225-RUS,2006,0225,Natural,Hydrological,Flood,Riverine flood,,,Affected,Russian Federation (the),RUS,Eastern Europe,Europe,"Turochak, Biisk, Krasnogorskoye, Klepikovo, Barnaul cities (Altayskiy Kray province), Turochak city(Altay Rep. province)",Snowmelt,,,,,,,144900,Km2,50.78,87.14,,"Marutska, Biya, Katun, Kurya, Ob, Lebed",2006,4,21,2006,5,11,,,420,,420,,,7411,"78,8522555129"
2006-0360-RUS,2006,0360,Natural,Hydrological,Flood,Riverine flood,,,Affected,Russian Federation (the),RUS,Eastern Europe,Europe,Dzhidinsky district (Buryatiya Rep. province),Heavy rain,,,,,,,22760,Km2,50.79,106.52,,Selenga river,2006,7,12,2006,7,14,,,6000,,6000,,,,"78,8522555129"
2006-0156-SVK,2006,0156,Natural,Hydrological,Flood,Riverine flood,,,Kill,Slovakia,SVK,Eastern Europe,Europe,"Modra city (Pezinok district, Bratislava province), Banska Bystrica city (Banska Bystrica district, Banska Bystrica province), Bratislava city (Okres Bratislava I district, Bratislava province)",Heavy rains and snowmelt,,,,,,,,Km2,48.67,19.08,,"Danube, Myjava, Hron, Nitra, Torysa, Bodrog",2006,3,28,2006,5,9,1,,,,,,,,"78,8522555129"
2006-0302-SVK,2006,0302,Natural,Hydrological,Flood,Riverine flood,,,Affected,Slovakia,SVK,Eastern Europe,Europe,"Sabinov, Bardejov districts (Presov province) ; Presov, Kosice provinces",Heavy rain and unseasonable snow,,,,,,,,Km2,49.5,20.93,,,2006,6,4,2006,6,6,,,100,,100,,,,"78,8522555129"
2007-0235-BGR,2007,0235,Natural,Meteorological,Extreme temperature,Heat wave,,,Kill,Bulgaria,BGR,Eastern Europe,Europe,"Blagoevgrad, Burgas, Dobrich, Gabrovo, Haskovo, Jambol, Kardzhali, Kustendil, Lovech, Montana, Pazardzhik, Pernik, Pleven, Plovdiv, Razgrad, Ruse, Shumen, Silistra, Sliven, Smoljan, Sofia, Sofia-city, Stara Zagora, Targovishte, Varna, Veliko Tarnovo, Vidin, Vratca provinces",,Wildfire,Drought,,,Yes,,46,°C,,,,,2007,6,,2007,7,,2,50,,,50,,,,"81,1016589317"
2007-0068-ROU,2007,0068,Natural,Hydrological,Flood,Flash flood,,,Affected,Romania,ROU,Eastern Europe,Europe,Bistrita-nasaud province,Torrential rain,"Slide (land, mud, snow, rock)",,,,,,,Km2,,,,,2007,2,12,2007,2,12,,,500,,500,,,,"81,1016589317"
2007-0019-NLD,2007,0019,Natural,Meteorological,Storm,Extra-tropical storm,,Kyrill,Kill,Netherlands (the),NLD,Western Europe,Europe,"Drenthe, Flevoland, Friesland, Gelderland, Groningen, Limburg, Noord-brabant, Noord-holland, Overijssel, Utrecht, Zeeland, Zuid-holland provinces",,,,,,,,133,Kph,,,,,2007,1,18,2007,1,18,7,,,,,,425000,550000,"81,1016589317"
2007-0019-POL,2007,0019,Natural,Meteorological,Storm,Extra-tropical storm,,Kyrill,Kill,Poland,POL,Eastern Europe,Europe,"Kostrzyn city (Gorzow Wielkopolski, Lubuskie), Belchatow city (Belchatow, Lodzkie), Olkusz city (Olkusz, Malopolske), Zaborow city (Warszawa I, Mazowieckie), Katowice city (Katowice, Slaskie) ; Dolnoslaskie, Kujawsko-Pomorskie, Lodzkie, Lubeiskie, Lubuskie, Malopolske, Mazowieckie, Opolskie, Podkarpackie, Podlaskie, Pomorskie, Slaskie, Swietokrzyskie, Warminsko-Mazurskie, Wielkopolskie, Zachodnio-Pomorskie provinces",,,,,,,,130,Kph,,,,,2007,1,18,2007,1,18,6,,,,,,,100000,"81,1016589317"
2007-0037-RUS,2007,0037,Natural,Meteorological,Storm,Convective storm,Winter storm/Blizzard,,Kill,Russian Federation (the),RUS,Eastern Europe,Europe,Novgorodskaya Oblast province,,,,,,,,,Kph,,,,,2007,1,19,2007,1,26,,,,,,,,,"81,1016589317"
2007-0019-SVN,2007,0019,Natural,Meteorological,Storm,Extra-tropical storm,,Kyrill,Kill,Slovenia,SVN,Southern Europe,Europe,"Gorenjska, Goriska, Jugovzodna Slovenija, Koroska, Notranjsko-kraska, Obalno-kraska, Osrednjeslovenska, Podravska, Pomurska, Savinjska, Spodnjeposavska, Zasavska provinces",,,,,,,,,Kph,,,,,2007,1,17,2007,1,18,,,,,,,,100000,"81,1016589317"
2007-0019-UKR,2007,0019,Natural,Meteorological,Storm,Extra-tropical storm,,Kyrill,Kill,Ukraine,UKR,Eastern Europe,Europe,"Cherkas'ka, Chernihivs'ka, Chernivets'ka, Dnipropetrovs'ka, Donets'ka, Ivano-frankivs'ka, Kharkivs'ka, Khersons'ka, Khmel'nyts'ka, Kirovohrads'ka, Krym, Kyyivs'ka, L'vivs'ka, Luhans'ka, Mykolayivs'ka, Odes'ka, Poltavs'ka, Rivnens'ka, Sums'ka, Ternopil's'ka, Vinnyts'ka, Volyns'ka, Zakarpats'ka, Zaporiz'ka, Zhytomyrs'ka province",,,,,,,,,Kph,,,,,2007,1,17,2007,1,18,,,,,,,,100000,"81,1016589317"
2007-0235-ALB,2007,0235,Natural,Meteorological,Extreme temperature,Heat wave,,,Kill,Albania,ALB,Southern Europe,Europe,"Berat, Bulqize, Delvine, Devoll, Diber, Durres, Elbasan, Fier, Gjirokastër, Gramsh, Has, Kavaje, Kolonjë, Korce, Krujë, Kucove, Kukës, Kurbin, Lezhë, Librazhd, Lushnjë, Malesi E Madhe, Mallakaster, Mat, Mirditë, Peqin, Permet, Pogradec, Puke, Sarandë, Shkoder, Skrapar, Tepelenë, Tirane, Tropojë, Vlore provinces",,,,,,,,,°C,,,,,2007,7,15,2007,7,22,,,150,,150,,,,"81,1016589317"
2007-0365-ALB,2007,0365,Natural,Climatological,Wildfire,Forest fire,,,Waiting,Albania,ALB,Southern Europe,Europe,"Kolonje, Vlore, Puke, Tropoje provinces",High temperatures and dry conditions,,,Yes,,,,,Km2,,,,,2007,7,,2007,7,,,,,75,75,,,,"81,1016589317"
2007-0235-AUT,2007,0235,Natural,Meteorological,Extreme temperature,Heat wave,,,Kill,Austria,AUT,Western Europe,Europe,"Burgenland, Karnten, Niederosterreich, Steiermark, Wien provinces",,,,,,,,39,°C,,,,,2007,7,,2007,7,,5,,,,,,,,"81,1016589317"
2007-0171-BGR,2007,0171,Natural,Hydrological,Flood,Riverine flood,,,Affected,Bulgaria,BGR,Eastern Europe,Europe,"Plovdiv, Lovech, Gabrovo, Sofia province ; Etropole (Sofia province), Veliko Tarnovo district (Veliko Tarnovo province) ; Krasnovo city (Hisarja district), Gelemenovo, Saraya cities (Pazrdzhik district, Pazrdzhik province), Trudovetz city (Botevgrad district, Sofia province)",Heavy rain,,,,,Yes,,34010,Km2,42.52,24.5,,"Maritsa, Iskar, Vladaiska, Kasitza",2007,5,22,2007,6,6,2,,1000,,1000,,,,"81,1016589317"
2007-0322-BGR,2007,0322,Natural,Hydrological,Flood,Riverine flood,,,Kill,Bulgaria,BGR,Eastern Europe,Europe,"Rousse, Montana provinces ; Car Kalojan district (Razgrad province), Pazardjik district (Pazardjik province), Varna district (Varna province), Bansko district (Blagoevgrad province)",Heavy rains,,,,,Yes,,,Km2,,,,,2007,8,4,2007,8,7,8,10,,,10,,,,"81,1016589317"
2007-0554-BGR,2007,0554,Natural,Hydrological,Flood,Riverine flood,,,Affected,Bulgaria,BGR,Eastern Europe,Europe,"Galabovo district (Plovdiv province), Carevo district (Burgas province), Opan,Radnevo, Saedinenie districts (Stara Zagora)",Heavy rain,,,,,Yes,,,Km2,41.74,25.62,,"Muglizhka, Meric, Kalamitsa",2007,11,16,2007,11,21,2,,60,,60,,,,"81,1016589317"
2007-0366-BGR,2007,0366,Natural,Climatological,Wildfire,Forest fire,,,Declar,Bulgaria,BGR,Eastern Europe,Europe,"Veliko Tarnovo, Kustendil, Montana, Sofia, Smoljan, Stara Zagora provinces","High temperatures, heavy winds, dry conditions",,,Yes,Yes,Yes,,,Km2,,,,,2007,7,,2007,7,,1,9,,,9,,,2454,"81,1016589317"
2007-0395-BGR,2007,0395,Natural,Climatological,Wildfire,,,,Declar,Bulgaria,BGR,Eastern Europe,Europe,"Topolovgrad, Svilengrad districts (Haskovo province)",,,,,,Yes,,,Km2,,,,,2007,8,25,2007,8,26,2,,,,,,,,"81,1016589317"
2007-0235-BIH,2007,0235,Natural,Meteorological,Extreme temperature,Heat wave,,,Kill,Bosnia and Herzegovina,BIH,Southern Europe,Europe,"Stolac, Trebinje, Bileca districts (Republika Srpska), Neum, Citluk, Capljina cities (Neretvljanski, Federacija Bosne I Hercegovine province)",,,,,,,,,°C,,,,,2007,7,15,2007,7,22,,,,,,,,,"81,1016589317"
2007-0349-CHE,2007,0349,Natural,Hydrological,Flood,Riverine flood,,,SigDam,Switzerland,CHE,Western Europe,Europe,"Bern, Graubunden, Ticino, Uri, Valais provinces",Heavy rain,,,,,,,,Km2,,,,,2007,8,8,2007,8,12,1,1,100,,101,,280000,350000,"81,1016589317"
2008-0007-BGR,2008,0007,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,Bulgaria,BGR,Eastern Europe,Europe,"Sopot area (Karlovo district, Plovdiv province), Samokov, Pirdop districts (Sofia province), Haskovo, Kardzkali, Sliven, Veliko Tarnovo, Jambol provinces",,Snow/ice,Rain,,,Yes,,-32,°C,,,,,2008,1,,2008,1,,10,,,,,,,,"84,2152290928"
2008-0082-AUT,2008,0082,Natural,Meteorological,Storm,Extra-tropical storm,,Emma,Kill,Austria,AUT,Western Europe,Europe,"Tirol, Salzburg, Niederosterreich provinces",,Flood,,,,,,130,Kph,,,,,2008,2,29,2008,3,2,4,,,,,,,500000,"84,2152290928"
2008-0082-BEL,2008,0082,Natural,Meteorological,Storm,Extra-tropical storm,,Emma,Kill,Belgium,BEL,Western Europe,Europe,"Region de Bruxelles-Capitale, Region wallonne,Vlaams Gewest provinces",,,,,,,,,Kph,,,,,2008,2,29,2008,3,1,,,,,,,,,"84,2152290928"
2008-0633-BEL,2008,0633,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,Belgium,BEL,Western Europe,Europe,"Leuven city ( Vlaams-Brabant district, Vlaams Gewest province)",,,,,,,,-20,°C,,,,,2009,1,,2009,1,,1,,,,,,,,"84,2152290928"
2009-0228-AUT,2009,0228,Natural,Hydrological,Flood,Riverine flood,,,Kill,Austria,AUT,Western Europe,Europe,"Burgenland, Niederosterreich, Oberosterreich, Wien provinces",Heavy rains,"Slide (land, mud, snow, rock)",,,,,,12250,Km2,,,,Danube,2009,6,22,2009,6,28,1,,,,,,,200000,"83,9158074104"
2009-0030-BIH,2009,0030,Natural,Meteorological,Extreme temperature,Severe winter conditions,Snow/Ice,,Affected,Bosnia and Herzegovina,BIH,Southern Europe,Europe,"Sarajevo district (Federacoja Bosne I Hercegovine province), Zenica city (Zenicko-dobojski district, Federacoja Bosne I Hercegovine province), Zvornik, Sokolac, Foca, Doboj districts (Republika Srpska province), Fazlagica Kula (Gacko district, Republika Spska province)",,,,,,Yes,,-25,°C,,,,,2009,1,,2009,1,,1,,10000,,10000,,,,"83,9158074104"
2009-0081-BIH,2009,0081,Natural,Hydrological,Flood,Riverine flood,,,Affected,Bosnia and Herzegovina,BIH,Southern Europe,Europe,"Rastoci, Otok, Rupe, Pridvorci villages (Trebinje municipality), Velicani, Dracevo, Drijenjani, Galicici, Sedlari, Grmljani, Zavala villages (Popovo Polje municipality) (Trebinje district), Ravno, Velja Meda, Turkovici, Pecina, Trucina, Trebinja, Cvaljina villages (Ravno municipality), Glumina, Gornji Zelenikovac, Donji Zelenikovac, Dobri Do, Hrasno villages (Neum municipality) (Neretvjanski district) ; Svitava village (Neretvjanski district)",Heavy rains,,,,,,,20490,Km2,43.5,18.18,,"Bilecko lake, Trebisnjica river",2009,2,1,2009,2,16,,,2630,,2630,,,,"83,9158074104"
2009-0268-BIH,2009,0268,Natural,Hydrological,Flood,Riverine flood,,,Affected,Bosnia and Herzegovina,BIH,Southern Europe,Europe,"Kardaglije, Jablanica, Dobro poljie, Mekisn Bukva, Medakovo, Trepca, Novo Selo, Tesanjka, Tesanj villages (Tesanj municipality, Zenicko-dobojski district, Federacija Bosne I Hercegovine province)",Heavy rain,,,,,Yes,,6061,Km2,44.87,17.48,,"Tesanjka, Trebacka",2009,7,7,2009,7,15,,,1100,,1100,,,,"83,9158074104"
2007-0170-FRA,2007,0170,Natural,Meteorological,Storm,,,,Affected,France,FRA,Western Europe,Europe,"Pau city (Ossau valley, Pyrenees-Atlantique district, Aquitaine province)",,Flood,Hail,,,,,,Kph,43.3,-0.47,,,2007,5,25,2007,5,27,1,,900,,900,,,,"81,1016589317"
2007-0201-GBR,2007,0201,Natural,Hydrological,Flood,Riverine flood,,,Affected,United Kingdom of Great Britain and Northern Ireland (the),GBR,Northern Europe,Europe,"Leeds, Wakefield towns (West Yorkshire district, England province), North Yorkshire district (England province), Derbyshire, Hereford and Wor Leicestershire, Lincolnshire, Nottinghamshire, Salop, Staffordshire, Warwickshire, West Midlands districts (England province), Wales province, Northern Ireland province","Heavy rain, thunderstorms",Broken Dam/Burst bank,,,,,,23110,Km2,52.52,-0.76,,"Ouse, Tame, Dearne",2007,6,15,2007,6,21,1,,200,,200,,299000,448000,"81,1016589317"
2007-0278-GBR,2007,0278,Natural,Hydrological,Flood,Riverine flood,,,Affected,United Kingdom of Great Britain and Northern Ireland (the),GBR,Northern Europe,Europe,"Gloucestershire, Oxfordshire, Berkshire, Bedfordshire, Herefordshire, Warwickshire, Lincolnshire, Avon, Wiltshire districts (England province), Worcestershire (Hereford and Wor district, England province)",Hevay rains,Rain,,,,,,24650,Km2,52.07,-2.1,,"Severnn, Tamise, Avon",2007,7,20,2007,7,24,7,,340000,,340000,,3000000,4000000,"81,1016589317"
2007-0235-GRC,2007,0235,Natural,Meteorological,Extreme temperature,Heat wave,,,Kill,Greece,GRC,Southern Europe,Europe,"Corfu Isl. (kerkyras district, Ionioi Nisoi province), Sterea Ellada, Peloponnisos, Thessalia, Dytiki Ellada, Attiki, Notio Aigaio province",,Wildfire,,,,,,46,°C,,,,,2007,6,,2007,7,,16,,,,,,,,"81,1016589317"
2007-0235-ITA,2007,0235,Natural,Meteorological,Extreme temperature,Heat wave,,,Kill,Italy,ITA,Southern Europe,Europe,"Calabria, Sicilia, Trentino-alto Adige provinces",,Wildfire,,,,,,45,°C,,,,,2007,6,,2007,6,,6,,,,,,,,"81,1016589317"
2007-0235-MKD,2007,0235,Natural,Meteorological,Extreme temperature,Heat wave,,,Kill,Macedonia (the former Yugoslav Republic of),MKD,Southern Europe,Europe,Bitola district (Bitola province),,Wildfire,,,,Yes,,45,°C,,,,,2007,7,,2007,7,,,,202,,202,,,,"81,1016589317"
2007-9677-MDA,2007,9677,Natural,Climatological,Drought,Drought,,,Affected,Moldova (the Republic of),MDA,Eastern Europe,Europe,Dubasari province (Transnitria region),High temperature and low rainfall,Food shortage,,Yes,,,,,Km2,,,,,2007,,,2007,,,,,210394,,210394,,,406000,"81,1016589317"
2007-0349-DEU,2007,0349,Natural,Hydrological,Flood,Riverine flood,,,SigDam,Germany,DEU,Western Europe,Europe,Rheinland-Pfalz province,Heavy rain,,,,,,,,Km2,,,,Rhin,2007,8,9,2007,8,12,1,,,,,,,,"81,1016589317"
2007-0174-ESP,2007,0174,Natural,Hydrological,Flood,Riverine flood,,,Affected,Spain,ESP,Southern Europe,Europe,"Comunidad de Madrid, Castilla y León, Castilla-La Mancha, Extremadura provinces ; Jaén district (Andalucía province)",Heavy rain,,,,,,,212700,Km2,39.89,-4.22,,Guadalimar,2007,5,23,2007,5,26,1,,550,,550,,50000,400000,"81,1016589317"
2007-0551-ESP,2007,0551,Natural,Hydrological,Flood,Riverine flood,,,Affected,Spain,ESP,Southern Europe,Europe,"Alicante/Alacant, Valencia/València districts (Comunitat Valenciana province); Illes Balears province",Heavy rains,,,,,,,5050,Km2,38.64,-0.27,,Girona,2007,10,12,2007,10,18,3,,3600,,3600,,,,"81,1016589317"
2007-0692-GBR,2007,0692,Natural,Geophysical,Earthquake,Ground movement,,,Affected,United Kingdom of Great Britain and Northern Ireland (the),GBR,Northern Europe,Europe,"Folkestone town (Kent district, England province)",,,,,,,,5,Richter,51.085,1.009,,,2007,4,28,2007,4,28,,1,4500,,4501,,30000,60000,"81,1016589317"
2007-0247-GBR,2007,0247,Natural,Hydrological,Flood,Riverine flood,,,Affected,United Kingdom of Great Britain and Northern Ireland (the),GBR,Northern Europe,Europe,"Sheffield, Doncaster, Rotherham, Nottinghamshire, Barnsley, Dinnington, Darfield towns, Treeton, Catcliffe villages (South Yorkshire district, England province), Ryedale town (North Yorkshire district, England province), Wafefield, Leeds, Calderdale towns (West Yorkshire district, England province), Lichfield town (Staffordshire district, England province), Grantham, Horncastle, Louth, Wainfleet, Lincoln towns (Lincolnshire district, England province), Wyre Forest, Pershore, Tenbury Wells (Hereford and Word district, England province), Gloucestershire district (England province), Salop district (England province), Hull, East Riding towns (Humberside district, England province), Omagh district (Northen Ireland province), Norfolk town (Norfolkshire district, England province), Earby town (Lancashire district, England province), Corwen town (Clwyd district, Wales province), Whiston town (Merseyside district, England province)",Heavy rain,,,,,,,27720,Km2,53.88,-0.91,,"Waring, Deame, Don, Sheaf, Rother, Lud, Corve, Teme",2007,6,25,2007,7,3,6,,,30000,30000,,3000000,4000000,"81,1016589317"
