Source:,"EM-DAT, CRED / UCLouvain, Brussels, Belgium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,www.emdat.be (D. Guha-Sapir),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version:,2020-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File creation:,"Mon, 19 Oct 2020 03:55:24 CEST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table type:,Custom request,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of records:,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dis No,Year,Seq,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Entry Criteria,Country,ISO,Region,Continent,Location,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,Aid Contribution,Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),Insured Damages ('000 US$),Total Damages ('000 US$),CPI
1985-0393-NZL,1985,0393,Natural,Hydrological,Flood,,,,Affect,New Zealand,NZL,Australia and New Zealand,Oceania,Poverty Bay,,,,,,,,,Km2,,,,,1985,7,26,1985,7,26,,,100,,100,,,,"42,0745267678"
1985-0227-PNG,1985,0227,Natural,Geophysical,Earthquake,Ground movement,,,OFDA,Papua New Guinea,PNG,Melanesia,Oceania,"Bialla, Piona regions (West New Britain)",,,,,,,,7,Richter,-5.599,151.045,01:35,,1985,5,11,1985,5,11,,,,,,,,1000,"42,0745267678"
1985-0043-SLB,1985,0043,Natural,Meteorological,Storm,Tropical cyclone,,Hina,Affect,Solomon Islands,SLB,Melanesia,Oceania,"Utupia, Vanikolo, Tikopia Isl.",,,,Yes,,,,,Kph,,,,,1985,3,14,1985,3,14,,,650,,650,,,,"42,0745267678"
1986-0076-PNG,1986,0076,Natural,Geophysical,Earthquake,Ground movement,,,Affect,Papua New Guinea,PNG,Melanesia,Oceania,East Sepik province,,"Slide (land, mud, snow, rock)",,,No,No,,7,Richter,4.0 S,142.0 E,,,1986,6,24,1986,6,24,,,1000,,1000,,,500,"42,8731298313"
1986-0172-NZL,1986,0172,Natural,Hydrological,Flood,,,,Affect,New Zealand,NZL,Australia and New Zealand,Oceania,"Aorangi, Strathallan county, Waimate Borough, Temuka Borough, Timaru",,,,,,,,,Km2,,,,,1986,3,13,1986,3,13,1,,1360,,1360,,,19800,"42,8731298313"
1986-0175-NZL,1986,0175,Natural,Hydrological,Flood,,,,Affect,New Zealand,NZL,Australia and New Zealand,Oceania,"Rangiora, Kaiapoi Boroughs",,,,,,,,,Km2,,,,,1986,8,11,1986,8,11,,,320,,320,,,,"42,8731298313"
1986-0396-NZL,1986,0396,Natural,Hydrological,Flood,,,,Affect,New Zealand,NZL,Australia and New Zealand,Oceania,Nelson Bay region,,,,,,,,,Km2,,,,,1986,1,25,1986,1,25,,,150,,150,,,,"42,8731298313"
1986-0065-SLB,1986,0065,Natural,Meteorological,Storm,Tropical cyclone,,Namu,Kill,Solomon Islands,SLB,Melanesia,Oceania,"Malaita, Guadalcanal, Ulawa, Makira, Rennell, Bellona Islands",,,,Yes,,,,,Kph,,,,,1986,5,19,1986,5,19,101,,90000,60000,150000,,,20000,"42,8731298313"
1987-0058-PNG,1987,0058,Natural,Geophysical,Earthquake,Ground movement,,,Affect,Papua New Guinea,PNG,Melanesia,Oceania,"Umboi Isl., Finschafen area of Huon peninsula",,"Slide (land, mud, snow, rock)",,Yes,Yes,,,7,Richter,-6.088,147.689,4:33,,1987,2,9,1987,2,9,1,,4000,,4000,,,2625,"44,4442384248"
1987-0068-NZL,1987,0068,Natural,Geophysical,Earthquake,Ground movement,,,Affect,New Zealand,NZL,Australia and New Zealand,Oceania,Edgecumbe (Bay of Plenty),,,,,,,,7,Richter,-37.965,176.765,13:42,,1987,3,2,1987,3,2,1,25,7000,,7025,,,210000,"44,4442384248"
1987-0568-NZL,1987,0568,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",,,Affect,New Zealand,NZL,Australia and New Zealand,Oceania,Thames Valley,,,,,,,,,Km2,,,,,1987,3,19,1987,3,19,,,130,,130,,,,"44,4442384248"
1987-0267-NZL,1987,0267,Natural,Hydrological,Flood,,,,Affect,New Zealand,NZL,Australia and New Zealand,Oceania,"Invercargill, Bluff Borough",,,,,,,,,Km2,,,,,1987,3,10,1987,3,10,,,700,,700,,,,"44,4442384248"
1987-0569-PYF,1987,0569,Natural,Hydrological,Landslide,Landslide,,,Kill,French Polynesia,PYF,Polynesia,Oceania,Huahine (Tahiti),,,,,,,,,,,,,,1987,4,17,1987,4,17,10,,,,,,,,"44,4442384248"
1988-0601-NZL,1988,0601,Natural,Meteorological,Storm,Tropical cyclone,,Bola,Govern,New Zealand,NZL,Australia and New Zealand,Oceania,Gisborne District,,,,,,,,,Kph,,,,,1988,3,7,1988,3,7,6,,,,,,,,"46,2565568314"
1988-0415-PNG,1988,0415,Natural,Geophysical,Mass movement (dry),Landslide,Mudslide,,Kill,Papua New Guinea,PNG,Melanesia,Oceania,Kaiapit district (Morobe province),,,,Yes,,,,,,,,,,1988,9,6,1988,9,6,76,,1000,,1000,,,,"46,2565568314"
1979-0016-VUT,1979,0016,Natural,Meteorological,Storm,Tropical cyclone,,Gordon,OFDA,Vanuatu,VUT,Melanesia,Oceania,Western Islands,,,,,,,,,Kph,,,,,1979,1,6,1979,1,6,,,,,,,,,"28,3875988971"
1981-0029-VUT,1981,0029,Natural,Meteorological,Storm,Tropical cyclone,,Cliff,OFDA,Vanuatu,VUT,Melanesia,Oceania,,,,,,,,,,Kph,,,,,1981,2,11,1981,2,11,,,,,,,,,"35,5651715206"
1981-0109-VUT,1981,0109,Natural,Meteorological,Storm,Tropical cyclone,,Gyan,OFDA,Vanuatu,VUT,Melanesia,Oceania,"Northern Isl., West Santo",,,,,,,,,Kph,,,,,1981,12,12,1981,12,12,,,,,,,,1000,"35,5651715206"
1982-0034-TON,1982,0034,Natural,Meteorological,Storm,Tropical cyclone,,Isaac,Affect,Tonga,TON,Polynesia,Oceania,Nationwide,,,,Yes,,,,,Kph,,,,,1982,3,3,1982,3,3,6,12,100000,46500,146512,,,21200,"37,7458220769"
1982-0065-TON,1982,0065,Natural,Meteorological,Storm,,,,OFDA,Tonga,TON,Polynesia,Oceania,Tongatapu,,,,,,,,,Kph,,,,,1982,5,30,1982,5,30,1,2,,,2,,,1100,"37,7458220769"
1983-0113-WSM,1983,0113,Natural,Climatological,Wildfire,Forest fire,,,Affect,Samoa,WSM,Polynesia,Oceania,Northwest Savaii Isl.,,,,,,,,,Km2,,,,,1983,9,,1983,9,,,,1000,,1000,,,31650,"38,9583793015"
1983-0484-WSM,1983,0484,Natural,Meteorological,Storm,,,,Affect,Samoa,WSM,Polynesia,Oceania,North West,,,,,,,,,Kph,,,,,1983,7,,1983,7,,,,1000,,1000,,,31600,"38,9583793015"
1984-0123-TUV,1984,0123,Natural,Meteorological,Storm,,,,OFDA,Tuvalu,TUV,Polynesia,Oceania,Funafuti,,,,,,,,,Kph,,,,,1984,12,26,1984,12,26,,,,,,,,,"40,6338038615"
1985-0020-VUT,1985,0020,Natural,Meteorological,Storm,Tropical cyclone,,Eric & Nigel,Affect,Vanuatu,VUT,Melanesia,Oceania,,,,,Yes,,,,,Kph,,,,,1985,1,16,1985,1,16,9,,117500,,117500,,,173000,"42,0745267678"
1986-0142-WLF,1986,0142,Natural,Meteorological,Storm,Tropical cyclone,,Raja,Affect,Wallis and Futuna,WLF,Polynesia,Oceania,,,,,,,,,,Kph,,,,,1986,12,25,1986,12,25,1,,4500,,4500,,,,"42,8731298313"
1987-0064-TKL,1987,0064,Natural,Meteorological,Storm,,,,Affect,Tokelau,TKL,Polynesia,Oceania,"Fakaofo, Nukumono, Atafu Atolls",,,,Yes,,,,,Kph,,,,,1987,2,27,1987,2,27,,,1700,30,1730,,,500,"44,4442384248"
1987-0062-TUV,1987,0062,Natural,Meteorological,Storm,Tropical cyclone,,,OFDA,Tuvalu,TUV,Polynesia,Oceania,Funafuti and other islands,,,,Yes,,,,,Kph,,,,,1987,2,22,1987,2,22,,,,,,,,,"44,4442384248"
1987-0057-VUT,1987,0057,Natural,Meteorological,Storm,Tropical cyclone,,Uma,Kill,Vanuatu,VUT,Melanesia,Oceania,"Efate, Erromango, Tanna, Aniwa",,,,Yes,No,No,,,Kph,,,,,1987,2,7,1987,2,8,48,,48000,,48000,,,25000,"44,4442384248"
1988-0040-VUT,1988,0040,Natural,Meteorological,Storm,Tropical cyclone,,Anne,Affect,Vanuatu,VUT,Melanesia,Oceania,"Torres, Banks Groups, West Espiritu Santo",,,,Yes,,,,,Kph,,,,,1988,1,11,1988,1,11,,,3100,1600,4700,,,,"46,2565568314"
1988-0659-AUS,1988,0659,Natural,Hydrological,Flood,Flash flood,,,Govern,Australia,AUS,Australia and New Zealand,Oceania,Alice Springs,,,,,,,,,Km2,,,,,1988,3,,1988,3,,6,,,,,,,,"46,2565568314"
1988-0658-AUS,1988,0658,Natural,Meteorological,Storm,Tropical cyclone,,Charlie,Govern,Australia,AUS,Australia and New Zealand,Oceania,Queensland,,,,,,,,,Kph,,,,,1988,3,,1988,3,,1,,,,,,,20417,"46,2565568314"
1988-0660-AUS,1988,0660,Natural,Hydrological,Flood,,,,Govern,Australia,AUS,Australia and New Zealand,Oceania,"South Queensland, North New South Wales",,,,,,,,,Km2,,,,,1988,4,,1988,4,,,,,,,,,68055,"46,2565568314"
1988-0685-AUS,1988,0685,Natural,Hydrological,Flood,,,,Kill,Australia,AUS,Australia and New Zealand,Oceania,,,,,,,,,,Km2,,,,,1988,,,1988,,,10,,,,,,,,"46,2565568314"
1989-0561-ASM,1989,0561,Natural,Meteorological,Storm,Tropical cyclone,,Gina,SigDam,American Samoa,ASM,Polynesia,Oceania,,,,,,,,,,Kph,,,,,1989,1,10,1989,1,10,,,,,,,,5000,"48,489365371"
1989-0142-AUS,1989,0142,Natural,Geophysical,Earthquake,Ground movement,,,Kill,Australia,AUS,Australia and New Zealand,Oceania,Newcastle,,,,,,,,5,Richter,-32.967,151.619,10:26,,1989,12,28,1989,12,28,12,115,2000,,2115,,396000,1000000,"48,489365371"
1989-0398-AUS,1989,0398,Natural,Meteorological,Storm,Tropical cyclone,,Aivu,Govern,Australia,AUS,Australia and New Zealand,Oceania,"South New Gales, Queensland",,,,,,,,,Kph,,,,,1989,4,,1989,4,,2,,,,,,94300,94300,"48,489365371"
1989-0399-AUS,1989,0399,Natural,Meteorological,Storm,Tropical cyclone,,Orson,Govern,Australia,AUS,Australia and New Zealand,Oceania,,,,,,,,,,Kph,,,,,1989,4,,1989,4,,2,,,,,,,13611,"48,489365371"
1989-0396-AUS,1989,0396,Natural,Hydrological,Flood,,,,Govern,Australia,AUS,Australia and New Zealand,Oceania,"South Queensland, North New South Wales",,,,,,,,,Km2,,,,,1989,4,,1989,4,,9,,,,,,,,"48,489365371"
1989-0574-FJI,1989,0574,Natural,Hydrological,Flood,,,,Kill,Fiji,FJI,Melanesia,Oceania,,,,,,,,,,Km2,,,,,1989,,,1989,,,10,,,,,,,,"48,489365371"
1990-0272-AUS,1990,0272,Natural,Meteorological,Storm,Convective storm,Hail,,Govern,Australia,AUS,Australia and New Zealand,Oceania,Syndey,,Hail,,,No,No,,,Kph,,,,,1990,3,18,1990,3,18,,,,,,,389100,389100,"51,1067950004"
1990-0724-AUS,1990,0724,Natural,Hydrological,Flood,Coastal flood,,,SigDam,Australia,AUS,Australia and New Zealand,Oceania,"Queensland Coast, Rockhampton",Extra-tropical cyclone,,,,No,Yes,,96490,Km2,,,,Fitzroy,1990,12,25,1991,1,16,6,,,,,,,78200,"51,1067950004"
1990-0087-AUS,1990,0087,Natural,Hydrological,Flood,Riverine flood,,,Affect,Australia,AUS,Australia and New Zealand,Oceania,From South Queensland to Central New South Wales,Heavy rain,,,,No,No,,,Km2,,,,"Warrego River, Bogan River",1990,4,18,1990,4,24,6,,6000,,6000,,,195500,"51,1067950004"
1990-0422-AUS,1990,0422,Natural,Meteorological,Storm,Tropical cyclone,,Joy,SigDam,Australia,AUS,Australia and New Zealand,Oceania,Queensland,,,,,,,,,Kph,,,,,1990,12,25,1990,12,25,,,,,,,,155600,"51,1067950004"
1990-0269-AUS,1990,0269,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",,,OFDA,Australia,AUS,Australia and New Zealand,Oceania,"South New South Wales, North Victoria",,,,,,,,500,Km2,,,,,1990,1,3,1990,1,3,,,,,,,,,"51,1067950004"
1990-0013-COK,1990,0013,Natural,Meteorological,Storm,Tropical cyclone,,Peni,Declar,Cook Islands (the),COK,Polynesia,Oceania,"Aitutaki, Atiu, Mangaia, Mauke, Rakahanga, Rarotonga islands",,,,,,,,185,Kph,,,,,1990,2,14,1990,2,14,1,,,,,,,,"51,1067950004"
1990-0701-COK,1990,0701,Natural,Biological,Epidemic,Viral disease,,Dengue,Affect,Cook Islands (the),COK,Polynesia,Oceania,,,,,,,,,,Vaccinated,,,,,1990,12,,1990,12,,7,,1200,,1200,,,,"51,1067950004"
1990-0188-FJI,1990,0188,Natural,Geophysical,Earthquake,Ground movement,,,Declar,Fiji,FJI,Melanesia,Oceania,South of Fiji Islands,,,,,No,No,,7,Richter,22.122 S,175.163 E,,,1990,3,3,1990,3,3,,,,,,,,,"51,1067950004"
1990-0221-FJI,1990,0221,Natural,Geophysical,Earthquake,Ground movement,,,Declar,Fiji,FJI,Melanesia,Oceania,,,,,,No,No,,6,Richter,21.363 S,176.582 W,,,1990,6,23,1990,6,23,,,,,,,,,"51,1067950004"
1990-0121-FJI,1990,0121,Natural,Meteorological,Storm,Tropical cyclone,,Sina,Affect,Fiji,FJI,Melanesia,Oceania,"Viti Levu, Lau group",,,,,,,,,Kph,,,,,1990,11,28,1990,11,28,,,3000,3000,6000,,,10000,"51,1067950004"
1991-0140-AUS,1991,0140,Natural,Meteorological,Storm,Convective storm,Severe storm,,Affect,Australia,AUS,Australia and New Zealand,Oceania,"Sydney, New South Wales",,,,,,,,,Kph,,,,,1991,1,,1991,1,,,,,,,,43000,,"53,2711566167"
1991-9697-AUS,1991,9697,Natural,Climatological,Drought,Drought,,,,Australia,AUS,Australia and New Zealand,Oceania,"Western, South",,,,,,,,,Km2,,,,,1991,,,1991,,,,,,,,,,473000,"53,2711566167"
1991-0699-AUS,1991,0699,Natural,Meteorological,Storm,,,,Affect,Australia,AUS,Australia and New Zealand,Oceania,,,,,,,,,,Kph,,,,,1991,11,8,1991,11,8,,,390,18,408,,,1560,"53,2711566167"
1992-0178-AUS,1992,0178,Natural,Meteorological,Storm,Convective storm,Hail,,SigDam,Australia,AUS,Australia and New Zealand,Oceania,Sydney region,,,,,,,,,Kph,,,,,1992,2,12,1992,2,12,,,,,,,48100,103100,"54,8846424128"
1992-0380-AUS,1992,0380,Natural,Meteorological,Storm,Convective storm,Severe storm,,Affect,Australia,AUS,Australia and New Zealand,Oceania,Victoria,,,,,,,,,Kph,,,,,1992,12,18,1992,12,18,2,,120,,120,,,274900,"54,8846424128"
1992-9543-AUS,1992,9543,Natural,Climatological,Drought,Drought,,,,Australia,AUS,Australia and New Zealand,Oceania,Queensland,,,,,No,Yes,,,Km2,,,,,1992,12,,1995,12,,,,7000000,,7000000,,,1500000,"54,8846424128"
1992-0162-FJI,1992,0162,Natural,Meteorological,Storm,Tropical cyclone,,Joni,Affect,Fiji,FJI,Melanesia,Oceania,Viti Levu,,,,,No,No,,,Kph,,,,,1992,12,11,1992,12,11,1,,2000,,2000,,,1600,"54,8846424128"
1993-0516-AUS,1993,0516,Natural,Meteorological,Storm,Convective storm,Tornado,,Affect,Australia,AUS,Australia and New Zealand,Oceania,Manduarh,,,,,,,,,Kph,,,,,1993,9,,1993,9,,,20,10000,25,10045,,,,"56,5046456391"
1993-0214-AUS,1993,0214,Natural,Hydrological,Flood,Flash flood,,,Affect,Australia,AUS,Australia and New Zealand,Oceania,Victoria and New South Wales states,Brief torrential rain,,,,No,No,,4160,Km2,,,,,1993,10,3,1993,10,15,1,30,15000,5500,20530,,,4600,"56,5046456391"
1993-0515-AUS,1993,0515,Natural,Meteorological,Extreme temperature,Heat wave,,,Kill,Australia,AUS,Australia and New Zealand,Oceania,South-east Australia,,,,,,,,,°C,,,,,1993,2,,1993,2,,17,500,3000000,,3000500,,,,"56,5046456391"
1993-0517-AUS,1993,0517,Natural,Meteorological,Storm,,,,Affect,Australia,AUS,Australia and New Zealand,Oceania,"Melbourne, Shepparton",,,,,,,,,Kph,,,,,1993,12,,1993,12,,,5,2000,20,2025,,,,"56,5046456391"
1993-0002-FJI,1993,0002,Natural,Meteorological,Storm,Tropical cyclone,,Kina,Kill,Fiji,FJI,Melanesia,Oceania,"Yasawa, Northern and Eastern Viti Levu, Southern Vanua Levu, Western and Southern Lau group",,,,Yes,,,4350,241,Kph,,,,,1993,1,2,1993,1,2,21,3,150000,10000,160003,,,100000,"56,5046456391"
1994-0001-AUS,1994,0001,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",,,Affect,Australia,AUS,Australia and New Zealand,Oceania,Nouvelle Galle du Sud,,,,,,,,8000,Km2,,,,,1994,1,6,1994,1,6,4,120,25000,900,26020,,,150000,"57,9779742381"
1988-0609-NZL,1988,0609,Natural,Hydrological,Flood,,,,Affect,New Zealand,NZL,Australia and New Zealand,Oceania,Greymouth Borough,,,,,,,,,Km2,,,,,1988,5,20,1988,5,20,,,402,,402,,,,"46,2565568314"
1988-0611-NZL,1988,0611,Natural,Hydrological,Flood,,,,Affect,New Zealand,NZL,Australia and New Zealand,Oceania,Palmerston North,,,,,,,,,Km2,,,,,1988,7,24,1988,7,24,,,1200,,1200,,,,"46,2565568314"
1988-0697-NZL,1988,0697,Natural,Hydrological,Flood,,,,Affect,New Zealand,NZL,Australia and New Zealand,Oceania,West Coast (Inangahua county),,,,,,,,,Km2,,,,,1988,9,13,1988,9,13,1,,356,,356,,,,"46,2565568314"
1988-0675-SLB,1988,0675,Natural,Geophysical,Earthquake,Ground movement,,,Affect,Solomon Islands,SLB,Melanesia,Oceania,Southwestern coast San Cristobal,,,,,,,,7,Richter,-10.199,160.855,17:38,,1988,8,10,1988,8,10,1,,,500,500,,,,"46,2565568314"
1989-0559-NCL,1989,0559,Natural,Meteorological,Storm,Tropical cyclone,,Delilah,Unknown,New Caledonia,NCL,Melanesia,Oceania,"Norden, Osten",,,,,,,,,Kph,,,,,1989,1,2,1989,1,2,2,,,,,,,,"48,489365371"
1989-0220-NZL,1989,0220,Natural,Hydrological,Flood,Riverine flood,,,Affect,New Zealand,NZL,Australia and New Zealand,Oceania,Great Barrier Is.,,,,,,,,,Km2,,,,,1989,1,1,1989,1,1,,,154,,154,,,,"48,489365371"
1990-0007-NIU,1990,0007,Natural,Meteorological,Storm,Tropical cyclone,,Ofa,OFDA,Niue,NIU,Polynesia,Oceania,Alofi,,,,,,,,,Kph,,,,,1990,2,4,1990,2,4,,,200,,200,,,,"51,1067950004"
1990-0214-PNG,1990,0214,Natural,Geophysical,Earthquake,Ground movement,,,Declar,Papua New Guinea,PNG,Melanesia,Oceania,North East coast,,,,,No,No,,,Richter,3.5 S,144 E,,,1990,6,7,1990,6,7,,,,,,,,,"51,1067950004"
1991-0456-MHL,1991,0456,Natural,Meteorological,Storm,Tropical cyclone,,Zelda,Affect,Marshall Islands (the),MHL,Micronesia,Oceania,,,,,,,,,,Kph,,,,,1991,11,28,1991,11,28,,,,6000,6000,,,,"53,2711566167"
1991-0685-NZL,1991,0685,Natural,Hydrological,Flood,,,,Govern,New Zealand,NZL,Australia and New Zealand,Oceania,"Kaniere, Arthurstown, Woodstock, Hokitika",,,,,,,,,Km2,,,,,1991,1,28,1991,1,28,,,45,,45,,,,"53,2711566167"
1991-0686-NZL,1991,0686,Natural,Hydrological,Flood,,,,Affect,New Zealand,NZL,Australia and New Zealand,Oceania,"Pounawea, Newhaven, Tahakopa (Clutha district, Catlins Ward)",,,,,,,,,Km2,,,,,1991,2,18,1991,2,18,,,128,,128,,,,"53,2711566167"
1991-0687-NZL,1991,0687,Natural,Hydrological,Flood,,,,Govern,New Zealand,NZL,Australia and New Zealand,Oceania,"Franz Josef (Westland, Southern Ward)",,,,,,,,,Km2,,,,,1991,4,2,1991,4,2,,,75,,75,,,,"53,2711566167"
1991-0059-PNG,1991,0059,Natural,Hydrological,Landslide,Landslide,,,Kill,Papua New Guinea,PNG,Melanesia,Oceania,Chimbu province,Heavy rains,,,,No,No,,,,,,,,1991,2,24,1991,2,24,200,,,5000,5000,,,,"53,2711566167"
1992-0344-GUM,1992,0344,Natural,Meteorological,Storm,Tropical cyclone,,Omar,Affect,Guam,GUM,Micronesia,Oceania,"Yigo, Taimuning, Dededo, Barrigada",,,,,,,,,Kph,,,,,1992,8,28,1992,8,28,1,542,,5000,5542,,,300000,"54,8846424128"
1992-0343-NZL,1992,0343,Natural,Meteorological,Storm,Convective storm,Winter storm/Blizzard,,SigDam,New Zealand,NZL,Australia and New Zealand,Oceania,Canterbury,,,,,,,,,Kph,,,,,1992,8,24,1992,8,24,,,,,,,20600,51500,"54,8846424128"
1992-9543-NZL,1992,9543,Natural,Climatological,Drought,Drought,,,,New Zealand,NZL,Australia and New Zealand,Oceania,,,,,,No,No,,,Km2,,,,,1994,1,,1994,8,,,,,,,,,100000,"54,8846424128"
1992-0221-NZL,1992,0221,Natural,Meteorological,Storm,,,,Govern,New Zealand,NZL,Australia and New Zealand,Oceania,Masterton,,,,,,,,,Kph,,,,,1992,7,22,1992,7,22,,,,,,,,,"54,8846424128"
1992-0146-PNG,1992,0146,Natural,Geophysical,Volcanic activity,Ash fall,,Manam,Declar,Papua New Guinea,PNG,Melanesia,Oceania,Manam Isl.,,,,,,Yes,,,,-4.08,145.037,,,1992,10,14,1992,10,14,,,,,,,,,"54,8846424128"
1992-0123-PNG,1992,0123,Natural,Hydrological,Flood,,,,Affect,Papua New Guinea,PNG,Melanesia,Oceania,Green River (Near Iran Jaya),,,,,,,1118,,Km2,,,,,1992,3,,1992,3,,,,90000,,90000,,,,"54,8846424128"
1992-0506-SLB,1992,0506,Natural,Meteorological,Storm,,,,SigDam,Solomon Islands,SLB,Melanesia,Oceania,Tikopia,,,,,,,,,Kph,,,,,1992,,,1992,,,,,,,,,,,"54,8846424128"
1993-0049-GUM,1993,0049,Natural,Geophysical,Earthquake,Ground movement,,,Declar,Guam,GUM,Micronesia,Oceania,Tumon Bay area,,"Slide (land, mud, snow, rock)",Tsunami/Tidal wave,,No,No,,8,Richter,12.982 N,144.801 E,18:34,,1993,8,9,1993,8,9,,71,,,71,,50000,120000,"56,5046456391"
1993-0076-PNG,1993,0076,Natural,Geophysical,Earthquake,Ground movement,,,Kill,Papua New Guinea,PNG,Melanesia,Oceania,Goroka,,"Slide (land, mud, snow, rock)",,Yes,No,No,335,7,Richter,5.889 S,146.202 E,00:06,,1993,10,13,1993,10,13,53,200,10000,10000,20200,,,5000,"56,5046456391"
1993-0016-PNG,1993,0016,Natural,Meteorological,Storm,Tropical cyclone,,Adel,Kill,Papua New Guinea,PNG,Melanesia,Oceania,"Woodlark, Trobriand, Kitava, Fegusson, Goodenough",,,,,,,1,83,Kph,,,,,1993,5,14,1993,5,14,15,40,25000,15000,40040,,,1500,"56,5046456391"
1993-0038-PNG,1993,0038,Natural,Hydrological,Flood,,,,Affect,Papua New Guinea,PNG,Melanesia,Oceania,Bougainville Isl.,,,,,,,,,Km2,,,,,1993,6,12,1993,6,12,,,14000,40000,54000,,,2500,"56,5046456391"
1993-0007-SLB,1993,0007,Natural,Meteorological,Storm,Tropical cyclone,,Nina,Affect,Solomon Islands,SLB,Melanesia,Oceania,"Rennell, Bellona, Temotu, Makira, Malaita, Guadacanal",,,,Yes,,,232,130,Kph,,,,,1993,1,4,1993,1,4,4,,88500,,88500,,,,"56,5046456391"
1988-0694-VUT,1988,0694,Natural,Hydrological,Landslide,Landslide,,,Affect,Vanuatu,VUT,Melanesia,Oceania,,,,,,,,,,,,,,,1988,,,1988,,,1,,,3000,3000,,,,"46,2565568314"
1988-0676-VUT,1988,0676,Natural,Meteorological,Storm,Tropical cyclone,,Bola,Affect,Vanuatu,VUT,Melanesia,Oceania,,,,,,,,,,Kph,,,,,1988,8,,1988,8,,,,,2000,2000,,,,"46,2565568314"
1989-0002-WSM,1989,0002,Natural,Meteorological,Storm,Tropical cyclone,,Fili & Gina,OFDA,Samoa,WSM,Polynesia,Oceania,"Countrywide, especially Savaii Isl.",,,,Yes,,,,,Kph,,,,,1989,1,6,1989,1,6,,,,,,,,15500,"48,489365371"
1990-0006-TKL,1990,0006,Natural,Meteorological,Storm,Tropical cyclone,,Ofa,Affect,Tokelau,TKL,Polynesia,Oceania,"Nukunonu, Atafu, Fakaofu atolls",,,,,,,,,Kph,,,,,1990,2,,1990,2,,,,,102,102,,,2400,"51,1067950004"
1990-0008-TON,1990,0008,Natural,Meteorological,Storm,Tropical cyclone,,Ofa,Affect,Tonga,TON,Polynesia,Oceania,"Tofahi, Niuatoputapu, Niuafo'ou Islands",,,,Yes,,,,,Kph,,,,,1990,2,4,1990,2,4,1,3,2600,500,3103,,,2500,"51,1067950004"
1990-0010-TUV,1990,0010,Natural,Meteorological,Storm,Tropical cyclone,,Ofa,Affect,Tuvalu,TUV,Polynesia,Oceania,Vaitupu,,,,Yes,,,,,Kph,,,,,1990,2,4,1990,2,4,,,300,400,700,,,,"51,1067950004"
1990-0186-VUT,1990,0186,Natural,Geophysical,Earthquake,Ground movement,,,Declar,Vanuatu,VUT,Melanesia,Oceania,,,,,,No,No,,7,Richter,15.465 S,166.385 E,,,1990,2,19,1990,2,19,,,,,,,,,"51,1067950004"
1990-0190-VUT,1990,0190,Natural,Geophysical,Earthquake,Ground movement,,,Declar,Vanuatu,VUT,Melanesia,Oceania,Port Vila,,,,,No,No,,7,Richter,18.318 S,168.063 E,,,1990,3,5,1990,3,5,,,,,,,,,"51,1067950004"
1990-0227-VUT,1990,0227,Natural,Geophysical,Earthquake,Ground movement,,,Declar,Vanuatu,VUT,Melanesia,Oceania,Espiritu Santo,,,,,No,No,,7,Richter,15.319 S,167.396 E,,,1990,7,27,1990,7,27,,2,,,2,,,,"51,1067950004"
1990-0003-WSM,1990,0003,Natural,Meteorological,Storm,Tropical cyclone,,Ofa,Affect,Samoa,WSM,Polynesia,Oceania,"Upolu, Sawali",,,,Yes,No,No,,,Kph,,,,,1990,2,1,1990,2,4,8,,170000,25000,195000,,,200000,"51,1067950004"
1991-0364-WSM,1991,0364,Natural,Meteorological,Storm,Tropical cyclone,,Val & Wasa,Kill,Samoa,WSM,Polynesia,Oceania,Savaii isl.,,,,Yes,,,,167,Kph,,,,,1991,12,7,1991,12,7,13,,85000,3000,88000,,,278000,"53,2711566167"
1992-0001-VUT,1992,0001,Natural,Meteorological,Storm,Tropical cyclone,,Betsy,OFDA,Vanuatu,VUT,Melanesia,Oceania,"Efate, Ambrym, Pentecost, Mataso, Epi, Vila, Malekula",,,,Yes,,,46,222,Kph,,,,,1992,1,9,1992,1,9,2,10,,,10,,,,"54,8846424128"
1992-0050-VUT,1992,0050,Natural,Meteorological,Storm,Tropical cyclone,,Fran,Affect,Vanuatu,VUT,Melanesia,Oceania,"Efate, Port Vila",,,,,,,,222,Kph,,,,,1992,3,9,1992,3,9,,,1150,,1150,,,,"54,8846424128"
